LICHSGFIN,358.95,396.75,355.00,385.30,39.80,11.52,272.96,1,054.57,542.45,329.65,-2.46,4.11
INDUSTOWER,254.50,262.40,251.00,252.05,2.45,0.98,74.07,189.37,332.80,194.10,5.75,1.78
PIDILITIND,2,461.90,2,517.00,2,461.00,2,485.00,24.10,0.98,4.41,109.51,2,764.70,1,663.80,45.16,0.49
BIOCON,361.40,369.40,358.30,362.90,3.50,0.97,23.52,85.88,424.75,314.80,-3.88,1.95
IDEA,10.90,11.30,10.70,10.75,0.10,0.94,3,071.04,336.89,16.80,4.55,-7.33,-21.82
TORNTPOWER,540.25,554.30,536.25,541.25,5.05,0.94,6.39,35.04,606.55,296.50,77.40,-0.68
ZEEL,285.40,292.70,284.00,285.75,2.55,0.90,91.19,262.64,378.70,166.80,29.24,-11.12
IEX,232.00,238.00,232.00,232.40,2.00,0.87,127.35,299.28,318.67,75.67,-4.34,-8.93
COALINDIA,160.60,165.00,160.60,161.90,1.35,0.84,103.11,168.24,203.80,123.40,25.36,8.77
IPCALAB,1,000.00,1,024.05,990.00,1,013.85,8.35,0.83,2.23,22.61,1,383.10,892.70,-47.81,-51.34
RECLTD,135.70,137.95,134.80,135.50,1.10,0.82,36.20,49.35,168.85,122.15,-0.77,2.50
BOSCHLTD,16,290.00,16,650.00,16,262.50,16,360.00,127.05,0.78,0.14,22.51,19,250.00,13,225.00,5.26,-1.92
GRASIM,1,700.00,1,736.35,1,691.05,1,700.00,12.95,0.77,11.37,194.41,1,929.80,1,038.55,60.14,4.81
MRF,71,070.00,72,850.00,71,070.00,71,200.00,487.35,0.69,0.09,65.88,98,599.95,68,700.00,-19.62,-0.58
RAMCOCEM,852.00,871.00,847.10,850.90,5.10,0.60,1.88,16.16,1,132.70,766.05,9.80,-14.30
TATAMOTORS,500.50,509.35,495.30,497.30,2.90,0.59,217.85,1,095.46,536.70,255.35,85.91,3.56
MUTHOOTFIN,1,440.50,1,486.00,1,430.55,1,443.85,8.30,0.58,6.93,101.22,1,721.95,1,090.00,27.56,-3.24
COLPAL,1,392.00,1,415.70,1,390.55,1,402.00,7.85,0.56,5.90,82.77,1,823.40,1,375.60,-9.25,-4.25
TITAN,2,313.00,2,377.80,2,308.00,2,321.10,11.05,0.48,13.17,309.12,2,687.25,1,396.00,61.11,-2.47
ADANIENT,1,702.50,1,744.10,1,683.95,1,694.00,8.00,0.47,16.25,278.65,1,908.50,496.90,230.34,-3.26
JSWSTEEL,631.00,645.90,625.55,629.00,2.90,0.46,37.19,236.76,776.50,363.20,67.18,-4.31
BPCL,384.95,393.50,381.35,383.95,1.75,0.46,40.45,156.94,503.00,357.40,0.88,0.93
INFY,1,681.00,1,727.55,1,679.50,1,685.80,7.20,0.43,109.99,1,871.18,1,953.90,1,231.00,29.58,-10.71
MCX,1,577.00,1,608.90,1,552.00,1,561.10,6.15,0.40,5.02,79.77,2,135.00,1,432.30,-5.48,-3.84
HDFC,2,513.70,2,556.80,2,488.70,2,513.10,9.75,0.39,48.85,1,237.31,3,021.10,2,354.00,1.87,-2.04
PFC,119.70,122.65,118.75,119.40,0.45,0.38,74.74,90.38,153.75,104.10,7.04,-0.62
SHREECEM,23,943.90,24,597.80,23,943.90,24,050.00,88.20,0.37,0.24,58.54,32,048.00,22,531.00,5.39,-9.98
DIVISLAB,3,941.00,4,070.00,3,930.15,3,954.50,14.65,0.37,4.92,196.84,5,425.10,3,153.30,13.54,-12.61
GAIL,142.15,146.20,141.30,141.75,0.45,0.32,89.27,128.43,171.30,124.25,11.00,6.54
CIPLA,926.55,942.00,917.45,930.60,3.00,0.32,24.28,227.26,1,005.00,738.10,10.46,-0.29
ADANIPORTS,713.00,732.80,707.50,711.20,2.10,0.30,35.43,255.69,901.00,500.10,37.07,-2.48
HCLTECH,1,079.00,1,102.20,1,077.25,1,080.90,3.15,0.29,76.55,834.56,1,377.75,891.00,13.12,-15.81
ICICIPRULI,545.10,558.00,541.25,544.50,1.15,0.21,14.81,81.30,724.30,418.50,9.11,-3.41
IGL,395.00,406.40,393.00,393.80,0.80,0.20,27.81,110.92,602.05,386.10,-26.21,-17.78
SIEMENS,2,290.70,2,333.10,2,268.90,2,283.00,4.30,0.19,1.50,34.55,2,576.85,1,565.00,40.73,-5.10
HINDALCO,493.05,506.60,488.45,490.10,0.95,0.19,66.16,329.39,551.85,224.55,111.80,6.97
GODREJCP,885.95,900.10,877.65,880.95,1.55,0.18,10.24,91.34,1,138.00,646.15,13.83,-8.96
BAJFINANCE,6,961.05,7,045.60,6,845.00,6,848.00,11.00,0.16,14.68,1,022.49,8,050.00,4,362.00,41.34,-0.85
KOTAKBANK,1,895.00,1,956.90,1,888.65,1,891.30,2.05,0.11,49.72,951.74,2,253.00,1,626.00,7.17,6.56
PIIND,2,374.05,2,407.70,2,360.00,2,376.00,2.50,0.11,5.32,126.42,3,534.90,1,981.00,13.50,-20.84
ASIANPAINT,3,130.00,3,170.00,3,103.00,3,119.00,2.05,0.07,8.92,279.96,3,590.00,2,260.00,28.01,-7.40
SRTRANSFIN,1,250.00,1,299.85,1,236.05,1,241.90,0.80,0.06,18.58,236.33,1,696.40,1,097.45,7.89,2.48
NAUKRI,4,420.25,4,581.60,4,380.00,4,396.00,1.85,0.04,5.43,243.14,7,465.40,4,023.90,-6.62,-19.57
NESTLEIND,18,400.00,18,649.00,18,328.25,18,389.05,3.60,0.02,0.37,69.14,20,609.15,16,002.10,4.85,-4.99
FEDERALBNK,100.75,102.75,99.60,100.10,0.00,0.00,284.39,288.25,107.65,69.05,43.41,22.22
ASHOKLEY,131.90,135.30,130.00,131.00,0.00,0.00,147.38,196.23,153.50,106.20,13.76,6.50
HDFCLIFE,621.35,632.90,619.05,621.40,-0.10,-0.02,13.18,82.55,775.65,617.00,-9.00,-3.25
ULTRACEMCO,7,120.90,7,266.40,7,094.00,7,097.00,-3.70,-0.05,5.12,366.70,8,269.00,5,260.00,31.31,-4.17
BALKRISIND,2,258.10,2,333.00,2,244.85,2,250.05,-1.70,-0.08,2.44,55.78,2,723.80,1,516.65,35.18,0.35
AUBANK,1,289.70,1,300.00,1,260.40,1,274.70,-1.00,-0.08,12.56,160.93,1,389.85,842.50,49.50,29.27
RELIANCE,2,365.00,2,375.90,2,328.40,2,336.00,-2.10,-0.09,67.69,1,589.35,2,751.35,1,830.00,23.27,-2.60
VEDL,330.90,335.90,323.15,327.85,-0.35,-0.11,159.67,526.92,385.90,160.30,101.20,-4.92
INDIGO,1,869.00,1,901.25,1,826.00,1,860.35,-2.25,-0.12,18.44,343.32,2,380.00,1,502.30,16.99,-7.03
BAJAJ-AUTO,3,505.00,3,562.30,3,485.10,3,496.25,-4.85,-0.14,5.75,202.76,4,361.40,3,027.05,-15.68,10.08
HAL,1,431.90,1,471.00,1,405.40,1,420.95,-2.00,-0.14,9.62,139.00,1,566.00,901.70,55.13,14.84
HAVELLS,1,151.00,1,174.95,1,135.65,1,143.50,-1.75,-0.15,10.82,125.11,1,504.45,958.00,2.46,-18.31
JKCEMENT,3,250.00,3,359.95,3,222.25,3,225.25,-6.55,-0.20,0.60,19.68,3,838.00,2,041.35,50.85,-4.41
CUB,143.25,147.45,142.80,142.95,-0.30,-0.21,15.00,21.81,189.70,128.70,-14.55,5.81
TATASTEEL,1,105.85,1,125.75,1,080.95,1,086.00,-2.35,-0.22,78.65,872.20,1,534.50,596.00,73.48,-3.68
OFSS,3,460.00,3,508.00,3,390.10,3,410.45,-9.10,-0.27,3.27,111.65,5,145.00,2,931.05,4.81,-13.92
GNFC,472.50,481.00,462.00,466.00,-1.30,-0.28,7.92,37.41,518.20,202.30,127.21,7.78
ICICIGI,1,366.00,1,415.80,1,366.00,1,369.10,-4.10,-0.30,5.07,70.36,1,675.00,1,295.00,-0.70,-1.45
BANKBARODA,104.45,106.50,102.75,103.15,-0.35,-0.34,569.78,595.99,108.00,61.75,39.30,27.50
DIXON,4,400.00,4,829.60,4,117.50,4,371.85,-18.70,-0.43,12.05,527.27,21,499.00,3,345.15,-68.72,-21.91
HINDUNILVR,2,294.60,2,318.70,2,278.05,2,285.45,-9.90,-0.43,19.68,451.09,2,859.30,2,120.00,-4.43,-1.02
LALPATHLAB,2,840.00,2,921.00,2,802.05,2,820.00,-17.55,-0.62,2.77,79.23,4,245.50,2,198.15,19.97,-20.88
SBILIFE,1,210.00,1,237.75,1,201.00,1,204.00,-7.65,-0.63,6.35,77.46,1,293.25,845.10,36.55,2.24
LT,1,916.10,1,948.00,1,891.30,1,897.85,-13.00,-0.68,22.34,429.44,2,078.55,1,306.00,39.56,-0.09
DRREDDY,4,248.80,4,380.00,4,175.45,4,225.00,-31.35,-0.74,13.03,558.55,5,614.60,4,135.00,-13.94,-10.94
HDFCBANK,1,477.50,1,486.70,1,460.00,1,463.25,-11.70,-0.79,124.63,1,838.86,1,725.00,1,342.00,3.81,0.17
CANBK,242.25,243.90,236.55,238.70,-2.10,-0.87,217.97,524.91,247.60,123.70,81.94,20.65
TRENT,1,025.10,1,042.00,1,008.35,1,014.00,-8.95,-0.87,12.30,126.28,1,212.00,585.00,53.82,-2.01
TORNTPHARM,2,705.00,2,718.00,2,620.30,2,659.00,-24.50,-0.91,8.15,218.79,3,298.50,2,311.10,0.41,-15.38
ESCORTS,1,859.00,1,859.00,1,829.35,1,833.15,-18.00,-0.97,7.97,146.91,1,918.90,1,100.00,46.99,-2.47
PNB,42.10,42.40,40.70,40.75,-0.40,-0.97,1,162.66,480.53,48.20,31.90,22.19,9.25
EICHERMOT,2,655.20,2,747.00,2,598.90,2,618.00,-25.85,-0.98,8.72,232.66,3,018.00,2,303.70,-6.16,5.55
ABBOTINDIA,16,444.00,16,495.30,15,960.00,16,056.05,-163.15,-1.01,0.27,43.10,23,934.45,13,959.80,10.53,-15.72
TATACOMM,1,298.45,1,328.95,1,260.00,1,265.00,-13.10,-1.02,8.48,109.90,1,591.95,950.05,28.74,-8.31
SBIN,534.00,536.40,521.40,523.30,-5.65,-1.07,247.15,1,309.34,542.30,269.50,89.84,13.46
BAJAJFINSV,15,601.00,15,787.65,15,150.00,15,190.00,-169.85,-1.11,3.51,543.40,19,325.00,8,638.00,66.45,-5.66
HONAUT,42,899.00,43,212.20,41,698.80,41,801.00,-480.75,-1.14,0.02,9.63,49,990.00,37,864.85,8.93,3.10
AXISBANK,778.10,784.70,761.50,764.00,-9.85,-1.27,177.66,1,378.16,866.90,616.00,20.87,13.11
HEROMOTOCO,2,720.20,2,755.00,2,663.05,2,674.00,-41.00,-1.51,4.66,126.57,3,629.05,2,310.00,-20.38,10.60
GUJGASLTD,690.10,709.45,672.90,679.00,-10.55,-1.53,9.26,63.75,786.00,352.05,81.77,6.70
BANDHANBNK,324.40,327.50,314.00,317.25,-5.10,-1.58,59.85,191.68,371.00,229.55,4.46,25.02
ICICIBANK,803.75,805.85,778.50,782.00,-12.65,-1.59,140.72,1,115.60,867.00,512.00,49.71,6.28
POWERGRID,217.50,217.50,209.25,210.95,-3.90,-1.82,141.99,301.99,220.20,136.88,9.67,2.60
VOLTAS,1,189.90,1,204.45,1,149.55,1,159.60,-25.95,-2.19,9.30,110.06,1,356.90,897.25,26.94,-3.93
CHOLAFIN,660.80,672.65,638.00,638.75,-16.15,-2.47,35.78,234.31,674.90,390.65,55.60,22.13
TECHM,1,446.00,1,482.90,1,406.25,1,409.00,-36.60,-2.53,70.81,1,027.22,1,838.00,915.00,41.31,-21.99
BHEL,61.40,61.75,57.50,57.80,-1.60,-2.69,617.85,364.60,80.35,35.10,61.90,-0.69
MARUTI,8,795.00,8,930.00,8,522.35,8,537.15,-283.05,-3.21,10.45,908.27,8,971.65,6,400.00,8.46,16.99
RBLBANK,157.40,157.40,146.30,147.80,-5.35,-3.49,347.58,522.75,268.80,123.80,-32.40,1.44
TVSMOTOR,640.00,640.00,585.05,602.95,-26.90,-4.27,64.13,385.00,813.95,495.00,13.44,-1.25
CHAMBLFERT,460.10,469.10,428.10,433.00,-22.00,-4.84,37.03,164.99,484.95,200.35,87.36,11.57

